4	100	8	4.792947292327881	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	250	8	4.416903734207153	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	500	8	4.364734888076782	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	750	8	4.338515043258667	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	1000	8	4.381026268005371	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	2500	8	4.372514486312866	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	5000	8	4.560466527938843	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	7500	8	4.235208034515381	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	10000	8	4.616403102874756	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	25000	8	4.317149639129639	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	50000	8	4.6830220222473145	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	75000	8	5.119736671447754	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
4	100000	8	4.46909499168396	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
5	100	8	4.571986436843872	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
5	250	8	4.492186546325684	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
5	500	8	4.484397649765015	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
5	750	8	4.811518669128418	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
5	1000	8	4.4319329261779785	(Cat,(Dog,(Pig,(Dolphin,(Cow,(Alpaca,(Horse,(Megabat,(Microbat,(Shrew,(Hedgehog,(Bushbaby,(Tarsier,(Marmoset,(Macaque,(Orangutan,(Gorilla,(Human,(Chimp,(Mouse,(Rat,(Squirrel,(Rabbit,(Pika,(Sloth,(Armadillo,(Tenrec,(Hyrax,(Elephant,(Platypus,Wallaby))))))))))))))))))))))))))))));
